4682	2343	-993	1284	612	3168	-3620	4990	
201	-4362	-1064	4061	-3410	376	-3479	3262	
1804	-3102	3043	-4725	-3026	3588	-4195	-1298	
-985	2645	-4944	0	0	-1145	-866	3832	
4240	-3668	4099	0	0	2759	574	-2510	
1836	-4544	666	-5093	-112	-4128	-3794	3384	
-2150	367	4178	-3095	-3866	1575	3881	-1263	
4967	-2064	-757	3874	932	3004	-2592	2935	

0	1160	2720	1746	1880	717	3282	0	
1776	3905	1824	-1036	2710	563	3165	796	
1541	2751	-701	3034	1717	-1012	2777	2482	
2632	-287	3016	226	1307	1284	1185	278	
509	2860	-1818	1150	639	-611	559	2755	
1563	3211	775	2924	604	2777	2937	390	
3098	1670	-805	2598	2696	309	-533	2232	
0	3095	2765	677	1726	852	2772	0	

7598 2089 313
