24732	11012	-1028	1543	10586	15025	-16560	25646	
2407	-22919	-9354	20570	-15064	126	-18872	14920	
8550	-15068	15750	-24956	-13953	19158	-23366	-2159	
-4557	12130	-25786	0	0	-5937	-8537	21301	
21899	-19661	21268	0	0	15563	403	-12145	
10336	-23032	2914	-26308	-4579	-21517	-19350	19358	
-12216	1841	21838	-15848	-19020	14745	16660	-8842	
25114	-9358	-5074	19889	5162	12554	-13538	17352	

0	6878	12808	11845	7158	5018	16200	0	
8699	20085	10743	-5564	12447	3677	17152	4843	
8397	13438	-4476	15601	8536	-5542	15480	10956	
13276	-1390	15692	1889	5860	6121	8757	923	
2541	14741	-9919	5225	3059	-3812	4131	13992	
7672	16634	3740	15204	5226	14873	14569	1172	
16362	8383	-4885	12810	13016	-1417	-1167	12306	
0	15358	14401	3150	8791	5805	15015	0	

38919 10200 1374
