765	-234	466	162	-185	781	-466	447	
591	-628	-322	588	-522	-561	664	-158	
-408	-491	699	-639	807	-249	-577	811	
629	-698	-697	0	0	-617	-571	-268	
443	99	785	0	0	396	718	-34	
-142	-656	-682	-622	-159	-125	-665	522	
629	-557	832	-339	-578	436	626	-495	
693	-248	4	383	770	-386	138	387	

0	384	106	249	395	-50	442	0	
67	580	327	-119	461	398	-106	299	
444	387	-245	435	-370	314	430	-96	
20	418	522	145	186	439	420	385	
117	83	-323	240	178	-89	-229	281	
331	455	535	381	242	215	470	9	
40	535	-235	331	397	-49	-105	451	
0	446	332	146	-39	424	186	0	

917 68 15
