636	-194	402	119	-172	637	-395	370	
483	-512	-262	496	-411	-460	549	-130	
-333	-408	567	-515	657	-205	-478	657	
512	-570	-584	0	0	-483	-469	637	
-193	403	120	-173	638	-396	371	482	
-513	-263	497	-412	-461	548	-129	-332	
-407	568	-516	658	-204	-479	658	513	
-571	-585	0	0	-484	-470	-221	358	

86	648	0	0	329	589	-37	-103	
-550	-564	-513	-134	-104	-544	441	521	
-461	681	-296	-474	362	504	-404	569	
-194	10	308	632	-311	119	324	0	
319	80	215	338	-37	370	0	57	
474	269	-104	372	329	-87	256	372	
324	-192	358	-303	262	354	-68	22	
348	440	119	153	353	343	325	102	

69 -263 194
