150	-55	106	6	-50	141	-75	68	
119	-110	-65	132	-87	-107	135	-2	
-86	-90	129	-119	157	-87	-127	152	
118	-144	-131	0	0	-60	-101	-69	
59	29	157	0	0	69	139	-11	
-23	-125	-151	-119	-49	-29	-134	115	
128	-116	156	-89	-99	107	125	-106	
121	-26	-13	93	145	-85	41	66	

0	77	15	61	82	-2	79	0	
11	106	56	-29	87	81	-17	45	
90	60	-34	79	-71	78	97	-18	
4	70	99	22	40	55	80	75	
35	7	-72	60	33	-23	-43	52	
66	82	108	65	62	44	93	-10	
7	103	-38	73	60	-28	-23	80	
0	78	70	16	-9	75	25	0	

180 19 1
245	-80	148	36	-68	237	-135	131	
203	-183	-111	222	-151	-191	229	-33	
-156	-160	227	-197	259	-135	-193	254	
206	-234	-223	0	0	-140	-169	-99	
113	47	259	0	0	131	223	-23	
-33	-211	-237	-205	-67	-51	-215	197	
246	-81	149	35	-67	238	-134	130	
204	-184	-112	223	-152	-192	230	-32	

-155	-161	228	-198	260	-136	-194	255	
207	-235	-224	0	0	-141	-170	-100	
114	48	260	0	0	132	224	-22	
-34	-212	-238	-206	-68	-52	-216	198	
199	-190	265	-142	-172	136	208	-175	
225	-59	-2	142	254	-120	60	118	
0	120	34	86	127	-7	138	0	
14	179	99	-49	145	142	-38	91	

156 113 -69
