307	-106	180	51	-94	299	-176	162	
249	-227	-127	276	-194	-239	278	-41	
-188	-194	277	-239	321	-147	-245	316	
254	-290	-275	0	0	-190	-216	-113	
153	45	317	0	0	163	279	-23	
-41	-267	-291	-249	-89	-59	-272	235	
240	-227	324	-155	-209	173	253	-212	
274	-82	7	159	309	-145	57	151	

0	153	45	104	163	-14	174	0	
18	217	121	-60	181	173	-45	115	
192	140	-88	155	-144	148	176	-38	
4	156	204	57	73	147	156	153	
56	27	-136	97	75	-46	-97	116	
124	174	223	143	111	92	182	-10	
21	213	-83	132	139	-31	-45	178	
0	176	133	50	-20	152	68	0	

366 31 3
449	-144	275	70	-111	446	-270	239	
345	-358	-185	375	-294	-335	396	-73	
-245	-293	410	450	-145	274	71	-110	
447	-271	238	346	-359	-184	376	-295	
-336	397	-72	-246	-294	411	-369	467	
-187	-351	468	372	-414	-409	0	0	
-318	-330	-143	245	63	461	0	0	
241	411	-35	-71	-391	-405	-369	-113	

-81	-391	333	363	-325	480	-217	-331	
257	371	-292	402	-140	19	224	457	
-226	105	223	0	228	63	161	234	
-23	258	0	36	333	180	-80	277	
246	-58	167	266	221	-140	248	-215	
201	256	-51	9	245	299	80	99	
237	231	220	75	48	-202	136	117	
-68	-143	176	188	260	319	226	151	

125 279 -4
