31	-15	22	2	-24	30	-18	9	
30	-20	-18	28	-12	-10	26	5	
-24	-20	34	-26	30	-26	-30	34	
28	-30	-30	0	0	-6	-26	-18	
6	16	32	0	0	14	30	-4	
-6	-30	-36	-30	0	-12	-24	28	
22	-16	34	-18	-18	22	26	-22	
24	-8	4	18	34	-16	14	6	

0	16	2	11	22	-3	16	0	
1	20	10	-7	14	9	-2	4	
23	14	-14	16	-10	19	22	-9	
-2	17	22	9	3	10	22	14	
8	-4	-15	7	11	-3	-10	9	
14	22	23	17	3	13	15	-8	
4	15	-12	14	12	-3	-6	10	
0	17	11	7	-1	18	4	0	

36 4 0
66	-28	51	-1	-33	57	-23	25	
55	-41	-27	57	-27	-35	67	-27	
52	-2	-34	58	-24	26	56	-42	
-28	58	-28	-34	54	11	-44	-42	
58	-56	68	-46	-58	69	50	-62	
-54	0	0	-20	-48	-46	22	22	
66	0	0	34	62	-4	-12	-50	
-70	-60	-14	-22	-59	54	49	-41	

65	-38	-46	52	62	-45	49	1	
-8	42	62	-36	26	19	0	35	
5	31	45	3	32	0	5	44	
27	-9	37	30	1	15	42	28	
-18	38	-27	39	46	-12	1	34	
37	11	12	25	35	37	15	3	
-32	22	19	-11	-19	20	30	38	
50	30	19	23	41	-9	8	41	

-14 28 26
