545	-180	336	103	-142	537	-333	313	
409	-438	-220	430	-349	-398	481	-117	
-287	-348	485	-437	559	-203	-406	557	
434	-494	-496	0	0	-391	-399	-178	
307	69	557	0	0	276	496	-36	
-100	-463	-481	-436	-129	-83	-464	378	
452	-402	576	-257	-403	319	437	-345	
486	-171	15	277	545	-252	98	268	

0	276	72	185	287	-27	318	0	
48	400	219	-87	325	288	-78	219	
317	264	-162	305	-261	239	302	-58	
19	292	364	94	131	293	291	269	
85	60	-241	169	128	-60	-166	207	
232	313	387	266	177	151	328	4	
24	378	-164	232	278	-39	-62	316	
0	310	226	96	-33	285	125	0	

641 50 9
585	-190	366	99	-144	573	-351	332	
435	-468	-244	456	-369	-416	503	-123	
-301	-374	513	-465	593	-207	-426	593	
464	-518	-530	0	0	-425	-421	-196	
323	69	586	-191	367	100	-145	574	
-350	331	436	-469	-243	455	-370	-417	
504	-124	-302	-373	514	-464	594	-208	
-427	594	465	-519	-531	0	0	-426	

-420	-197	324	70	590	0	0	297	
529	-37	-93	-494	-510	-461	-130	-90	
-492	399	477	-431	615	-270	-432	330	
466	-374	523	-180	16	286	582	-275	
101	300	0	298	75	202	302	-30	
334	0	52	430	241	-94	338	304	
-80	235	337	286	-171	324	-272	249	
324	-60	21	311	395	103	137	314	

311 294 95
720	-230	452	147	-183	732	-442	414	
552	-588	-297	544	-487	-519	624	-138	
-377	-462	653	-593	753	-235	-550	757	
579	-652	-658	0	0	-569	-533	-252	
407	95	735	0	0	380	670	-32	
-127	-620	-640	-584	-141	-113	-625	494	
589	-523	778	-341	-539	721	-231	453	
146	-182	733	-443	415	553	-587	-298	

545	-488	-520	625	-139	-378	-463	654	
-594	754	-234	-551	758	580	-653	-659	
0	0	-570	-532	-253	408	94	736	
0	0	379	671	-33	-128	-619	-641	
-585	-142	-114	-626	495	590	-522	779	
-340	-540	407	583	-463	645	-232	11	
353	724	-361	137	360	0	365	92	
238	376	-45	417	0	63	543	311	

-106 435 371
