620	-196	388	115	-166	615	-381	356	
465	-498	-254	482	-397	-446	529	-116	
-327	-396	551	-501	635	-201	-460	633	
500	-556	-564	0	0	-459	-445	-210	
351	81	627	0	0	306	566	-36	
-108	-531	-543	-494	-141	-95	-527	426	
510	-446	656	-287	-457	345	487	-397	
554	-193	15	303	611	-294	118	315	

0	312	76	206	325	-36	360	0	
55	458	255	-105	360	321	-81	244	
364	312	-184	347	-294	255	348	-64	
22	336	424	108	153	339	329	312	
99	69	-256	195	142	-68	-189	237	
264	365	435	302	196	166	375	10	
30	429	-178	263	316	-32	-63	366	
0	361	268	122	-26	334	147	0	

730 59 11
