1287	-404	822	312	-304	1326	-769	703	
984	-1081	-552	922	-892	-950	1108	-304	
-626	-872	1153	-1088	1355	-328	-979	1356	
1032	-1171	-1150	0	0	-1066	-928	-436	
788	210	1309	0	0	626	1223	-50	
-257	-1169	-1120	-1019	-247	-216	-1099	890	
1081	-938	1392	-553	-976	667	1047	-797	
1167	-481	32	609	1277	-585	197	638	

0	629	141	380	644	-118	721	0	
127	980	565	-158	762	682	-198	490	
728	663	-394	744	-597	458	748	-180	
47	702	867	242	306	758	704	628	
175	128	-536	409	273	-128	-388	469	
560	806	909	630	384	358	770	10	
62	923	-391	592	690	-28	-149	735	
0	766	544	267	-54	682	322	0	

1543 118 23
