691	-219	439	140	-180	699	-425	402	
529	-563	-288	537	-463	-504	595	-133	
-362	-451	626	-568	722	-232	-529	724	
554	-621	-637	0	0	-544	-514	-251	
394	98	708	0	0	365	645	-19	
-126	-601	-619	-567	-132	-112	-598	473	
572	-504	747	-318	-516	399	553	-441	
617	-220	13	337	694	-345	121	354	

0	348	87	229	364	-42	402	0	
60	519	296	-112	411	354	-97	269	
400	356	-217	389	-336	284	387	-83	
27	378	474	131	164	386	375	355	
111	72	-284	208	164	-90	-212	248	
298	414	481	346	211	189	426	7	
32	480	-212	300	357	-47	-84	406	
0	402	299	137	-34	380	170	0	

825 63 12
