#1
1	1	-1	1	1	1	-1	1	
-1	-1	-1	-1	-1	-1	1	-1	
1	1	1	-1	1	1	-1	1	
-1	1	-1	0	0	-1	-1	-1	
1	-1	-1	0	0	1	-1	1	
-1	1	1	-1	1	-1	1	1	
1	1	-1	1	-1	1	-1	-1	
1	-1	1	-1	1	-1	1	1	

0	0	1	0	0	0	1	0	
1	1	1	1	1	1	0	1	
0	0	0	1	0	0	1	0	
1	0	1	1	0	1	1	1	
0	1	1	0	1	0	1	0	
1	0	0	1	0	1	0	0	
0	0	1	0	1	0	1	1	
0	1	0	1	0	1	0	0	

0 1 0

#2
2	2	-2	0	2	0	-2	2	
-2	-2	-2	-2	-2	-2	0	0	
2	2	2	0	2	0	0	2	
-2	2	-2	0	0	0	-2	-2	
2	0	-2	0	0	0	-2	2	
-2	2	2	-2	2	-2	2	2	
2	0	-2	2	-2	2	-2	-2	
2	-2	2	0	2	-2	2	2	

0	0	1	0	-1	0	1	0	
2	2	2	2	2	2	1	1	
0	0	-1	1	-1	1	1	0	
2	0	2	0	1	1	1	2	
0	1	2	1	1	0	1	0	
1	0	0	2	-1	1	-1	0	
0	1	2	0	2	0	2	2	
0	2	0	1	0	2	0	0	

1 1 0

#3
3	3	-3	1	3	1	-3	3	
-3	-3	-3	-1	-3	-3	-1	1	
3	3	3	1	3	-1	-1	3	
-3	3	-3	0	0	1	-3	-3	
3	-1	-3	0	0	1	-3	3	
-3	3	3	-1	1	-3	3	1	
1	-1	-3	1	-3	3	-3	-3	
3	-3	3	1	3	-3	3	3	

0	0	2	0	-1	0	2	0	
3	3	3	2	3	2	2	1	
0	0	-1	1	-1	2	2	0	
3	0	3	-1	1	0	2	3	
0	2	3	2	1	0	1	0	
2	0	-1	1	-1	1	-2	0	
1	1	3	1	2	0	3	2	
0	3	0	1	0	3	0	0	

2 1 0

#4
4	2	-4	2	4	0	-2	4	
-4	-4	-2	0	-4	-2	0	0	
4	2	4	2	4	-2	-2	4	
-4	4	-4	0	0	2	-4	-4	
4	0	-4	0	0	2	-4	4	
-4	4	4	-2	2	-4	4	0	
2	-2	-4	0	-4	4	-4	-2	
4	-4	2	2	4	-2	2	4	

0	1	3	0	-1	1	2	0	
4	4	3	2	4	2	2	2	
0	1	-1	1	-1	3	3	0	
4	0	3	0	1	-1	3	4	
0	1	4	1	1	0	2	0	
3	0	-2	1	-2	1	-2	1	
1	2	4	2	3	0	4	2	
0	3	0	1	0	3	1	0	

3 1 0

#5
5	1	-3	1	5	-1	-3	5	
-3	-5	-1	-1	-5	-3	1	-1	
5	1	5	1	5	-3	-1	5	
-5	5	-5	0	0	3	-5	-5	
5	1	-5	0	0	1	-5	5	
-5	3	5	-3	3	-5	5	1	
3	-3	-5	1	-5	5	-5	-3	
5	-3	3	1	5	-3	3	5	

0	1	3	1	-1	2	3	0	
4	5	3	3	5	3	2	3	
0	2	-1	2	-2	3	2	0	
5	-1	4	-1	2	-2	4	5	
0	0	5	1	0	1	3	0	
3	0	-2	2	-3	1	-2	1	
1	3	5	1	3	-1	4	3	
0	3	0	2	0	4	1	0	

4 1 0

#6
6	2	-4	2	6	0	-4	6	
-2	-6	0	-2	-6	-4	2	-2	
4	2	6	0	6	-4	0	6	
-6	6	-6	0	0	2	-6	-6	
6	2	-6	0	0	2	-6	6	
-6	2	6	-4	4	-6	6	0	
4	-2	-6	2	-4	6	-6	-2	
4	-4	4	0	4	-4	4	4	

0	1	4	1	-1	2	3	0	
4	6	3	4	6	3	1	4	
1	2	-2	3	-3	3	1	0	
6	-1	5	-2	2	-2	4	6	
0	0	6	1	-1	1	3	0	
4	1	-3	3	-4	1	-3	2	
1	2	6	1	3	-1	5	3	
0	3	-1	2	0	4	0	0	

5 1 0

#7
7	3	-5	3	7	-1	-5	7	
-3	-7	-1	-1	-7	-3	3	-3	
5	1	7	-1	7	-5	1	7	
-7	5	-7	0	0	1	-7	-7	
7	3	-7	0	0	3	-5	7	
-7	3	7	-5	5	-7	7	-1	
5	-3	-7	3	-5	7	-7	-3	
5	-5	5	1	5	-5	3	5	

0	1	4	0	-2	2	3	0	
5	7	4	4	7	2	0	5	
1	3	-2	4	-3	4	0	0	
7	0	6	-3	3	-1	4	7	
0	0	7	2	-1	1	2	0	
5	1	-3	4	-4	2	-4	2	
1	3	7	1	3	-2	5	3	
0	4	-1	2	0	5	1	0	

6 1 0

#8
8	2	-4	4	8	0	-6	8	
-4	-8	0	-2	-8	-2	2	-4	
6	0	8	-2	8	-6	2	8	
-8	6	-8	0	0	0	-6	-8	
8	2	-6	0	0	4	-6	8	
-8	4	8	-6	4	-8	8	-2	
6	-4	-8	4	-6	8	-8	-4	
6	-6	6	0	6	-6	4	6	

0	2	4	0	-2	2	3	0	
6	8	4	5	7	2	1	6	
1	3	-3	4	-4	4	0	0	
8	-1	6	-3	3	0	3	8	
0	1	6	3	-2	1	2	0	
6	0	-3	4	-3	2	-5	2	
1	4	8	1	3	-3	5	3	
0	5	-1	3	0	6	1	0	

7 1 0

#9
9	3	-5	3	9	1	-7	9	
-5	-9	1	-3	-7	-3	1	-5	
5	1	9	-3	9	-7	3	9	
-7	7	-9	0	0	1	-5	-9	
9	1	-7	0	0	5	-7	9	
-7	3	9	-7	3	-9	9	-1	
7	-5	-9	5	-7	9	-9	-5	
7	-7	7	-1	7	-5	3	7	

0	2	5	1	-2	2	4	0	
7	8	3	5	7	3	2	7	
2	3	-3	5	-4	5	-1	0	
8	-1	7	-3	4	0	3	9	
0	2	7	4	-2	1	3	0	
